flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,payload_bytes_median,payload_bytes_skewness,payload_bytes_cov,payload_bytes_mode,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,fwd_payload_bytes_median,fwd_payload_bytes_skewness,fwd_payload_bytes_cov,fwd_payload_bytes_mode,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,bwd_payload_bytes_median,bwd_payload_bytes_skewness,bwd_payload_bytes_cov,bwd_payload_bytes_mode,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,median_header_bytes,skewness_header_bytes,cov_header_bytes,mode_header_bytes,variance_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,fwd_median_header_bytes,fwd_skewness_header_bytes,fwd_cov_header_bytes,fwd_mode_header_bytes,fwd_variance_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,bwd_median_header_bytes,bwd_skewness_header_bytes,bwd_cov_header_bytes,bwd_mode_header_bytes,bwd_variance_header_bytes,fwd_segment_size_mean,fwd_segment_size_max,fwd_segment_size_min,fwd_segment_size_std,fwd_segment_size_variance,fwd_segment_size_median,fwd_segment_size_skewness,fwd_segment_size_cov,fwd_segment_size_mode,bwd_segment_size_mean,bwd_segment_size_max,bwd_segment_size_min,bwd_segment_size_std,bwd_segment_size_variance,bwd_segment_size_median,bwd_segment_size_skewness,bwd_segment_size_cov,bwd_segment_size_mode,segment_size_mean,segment_size_max,segment_size_min,segment_size_std,segment_size_variance,segment_size_median,segment_size_skewness,segment_size_cov,segment_size_mode,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,active_median,active_skewness,active_cov,active_mode,active_variance,idle_min,idle_max,idle_mean,idle_std,idle_median,idle_skewness,idle_cov,idle_mode,idle_variance,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,fin_flag_percentage_in_total,psh_flag_percentage_in_total,urg_flag_percentage_in_total,ece_flag_percentage_in_total,syn_flag_percentage_in_total,ack_flag_percentage_in_total,cwr_flag_percentage_in_total,rst_flag_percentage_in_total,fwd_fin_flag_percentage_in_total,fwd_psh_flag_percentage_in_total,fwd_urg_flag_percentage_in_total,fwd_ece_flag_percentage_in_total,fwd_syn_flag_percentage_in_total,fwd_ack_flag_percentage_in_total,fwd_cwr_flag_percentage_in_total,fwd_rst_flag_percentage_in_total,bwd_fin_flag_percentage_in_total,bwd_psh_flag_percentage_in_total,bwd_urg_flag_percentage_in_total,bwd_ece_flag_percentage_in_total,bwd_syn_flag_percentage_in_total,bwd_ack_flag_percentage_in_total,bwd_cwr_flag_percentage_in_total,bwd_rst_flag_percentage_in_total,fwd_fin_flag_percentage_in_fwd_packets,fwd_psh_flag_percentage_in_fwd_packets,fwd_urg_flag_percentage_in_fwd_packets,fwd_ece_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_fwd_packets,fwd_ack_flag_percentage_in_fwd_packets,fwd_cwr_flag_percentage_in_fwd_packets,fwd_rst_flag_percentage_in_fwd_packets,bwd_fin_flag_percentage_in_bwd_packets,bwd_psh_flag_percentage_in_bwd_packets,bwd_urg_flag_percentage_in_bwd_packets,bwd_ece_flag_percentage_in_bwd_packets,bwd_syn_flag_percentage_in_bwd_packets,bwd_ack_flag_percentage_in_bwd_packets,bwd_cwr_flag_percentage_in_bwd_packets,bwd_rst_flag_percentage_in_bwd_packets,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,packets_IAT_median,packets_IAT_skewness,packets_IAT_cov,packets_IAT_mode,packets_IAT_variance,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,fwd_packets_IAT_median,fwd_packets_IAT_skewness,fwd_packets_IAT_cov,fwd_packets_IAT_mode,fwd_packets_IAT_variance,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,bwd_packets_IAT_median,bwd_packets_IAT_skewness,bwd_packets_IAT_cov,bwd_packets_IAT_mode,bwd_packets_IAT_variance,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,delta_start,handshake_duration,handshake_state,min_bwd_packets_delta_time,max_bwd_packets_delta_time,mean_packets_delta_time,mode_packets_delta_time,variance_packets_delta_time,std_packets_delta_time,median_packets_delta_time,skewness_packets_delta_time,cov_packets_delta_time,mean_bwd_packets_delta_time,mode_bwd_packets_delta_time,variance_bwd_packets_delta_time,std_bwd_packets_delta_time,median_bwd_packets_delta_time,skewness_bwd_packets_delta_time,cov_bwd_packets_delta_time,min_fwd_packets_delta_time,max_fwd_packets_delta_time,mean_fwd_packets_delta_time,mode_fwd_packets_delta_time,variance_fwd_packets_delta_time,std_fwd_packets_delta_time,median_fwd_packets_delta_time,skewness_fwd_packets_delta_time,cov_fwd_packets_delta_time,min_packets_delta_len,max_packets_delta_len,mean_packets_delta_len,mode_packets_delta_len,variance_packets_delta_len,std_packets_delta_len,median_packets_delta_len,skewness_packets_delta_len,cov_packets_delta_len,min_bwd_packets_delta_len,max_bwd_packets_delta_len,mean_bwd_packets_delta_len,mode_bwd_packets_delta_len,variance_bwd_packets_delta_len,std_bwd_packets_delta_len,median_bwd_packets_delta_len,skewness_bwd_packets_delta_len,cov_bwd_packets_delta_len,min_fwd_packets_delta_len,max_fwd_packets_delta_len,mean_fwd_packets_delta_len,mode_fwd_packets_delta_len,variance_fwd_packets_delta_len,std_fwd_packets_delta_len,median_fwd_packets_delta_len,skewness_fwd_packets_delta_len,cov_fwd_packets_delta_len,min_header_bytes_delta_len,max_header_bytes_delta_len,mean_header_bytes_delta_len,mode_header_bytes_delta_len,variance_header_bytes_delta_len,std_header_bytes_delta_len,median_header_bytes_delta_len,skewness_header_bytes_delta_len,cov_header_bytes_delta_len,min_bwd_header_bytes_delta_len,max_bwd_header_bytes_delta_len,mean_bwd_header_bytes_delta_len,mode_bwd_header_bytes_delta_len,variance_bwd_header_bytes_delta_len,std_bwd_header_bytes_delta_len,median_bwd_header_bytes_delta_len,skewness_bwd_header_bytes_delta_len,cov_bwd_header_bytes_delta_len,min_fwd_header_bytes_delta_len,max_fwd_header_bytes_delta_len,mean_fwd_header_bytes_delta_len,mode_fwd_header_bytes_delta_len,variance_fwd_header_bytes_delta_len,std_fwd_header_bytes_delta_len,median_fwd_header_bytes_delta_len,skewness_fwd_header_bytes_delta_len,cov_fwd_header_bytes_delta_len,min_payload_bytes_delta_len,max_payload_bytes_delta_len,mean_payload_bytes_delta_len,mode_payload_bytes_delta_len,variance_payload_bytes_delta_len,std_payload_bytes_delta_len,median_payload_bytes_delta_len,skewness_payload_bytes_delta_len,cov_payload_bytes_delta_len,min_bwd_payload_bytes_delta_len,max_bwd_payload_bytes_delta_len,mean_bwd_payload_bytes_delta_len,mode_bwd_payload_bytes_delta_len,variance_bwd_payload_bytes_delta_len,std_bwd_payload_bytes_delta_len,median_bwd_payload_bytes_delta_len,skewness_bwd_payload_bytes_delta_len,cov_bwd_payload_bytes_delta_len,min_fwd_payload_bytes_delta_len,max_fwd_payload_bytes_delta_len,mean_fwd_payload_bytes_delta_len,mode_fwd_payload_bytes_delta_len,variance_fwd_payload_bytes_delta_len,std_fwd_payload_bytes_delta_len,median_fwd_payload_bytes_delta_len,skewness_fwd_payload_bytes_delta_len,cov_fwd_payload_bytes_delta_len,label
192.168.29.57_63485_74.162.106.40_443_TCP_2026-04-12 22:22:36.802373,2026-04-12 22:22:36.802373,192.168.29.57,63485,74.162.106.40,443,TCP,0.9118399620056152,28,17,11,12749,3459,9290,1448,0,,,,,,,,1428,0,,,,,,,,1448,0,,,,,,,,904,44,20,,,,,,,,544,44,20,,,,,,,,360,40,32,,,,,,,,,1460,20,,,,,,,,1480,32,,,,,,,,1480,20,,,,,,,65535,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13981.620164966504,3793.4288297606977,10188.191335205805,30.707142883289833,12.063520418435292,18.64362246485454,0.6470588235294118,0,0,0,7216.0,6.0,1785715.8336185026,0,0,0,0,1,7216,6,0.004040956497192383,1,11,0,0,2,26,0,1,1,4,0,0,1,15,0,1,0,7,0,0,1,11,0,0,0.03571428571428571,0.39285714285714285,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.0,0.0,0.03571428571428571,0.5357142857142857,0.0,0.03571428571428571,0.0,0.25,0.0,0.0,0.03571428571428571,0.39285714285714285,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,0.0,0.058823529411764705,0.8823529411764706,0.0,0.058823529411764705,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,,0,0.4894709587097168,3.0994415283203125e-06,0.9118399620056152,0,0,0,0,0,,0,0.4894709587097168,1.1920928955078125e-05,0.9118399620056152,0,0,0,0,0,,0,0.5595619678497314,3.0994415283203125e-06,0.8413419723510742,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1448.0,1448.0,,,,,,,,-1224.0,1448.0,,,,,,,,-908.0,1428.0,,,,,,,,-12.0,0.0,,,,,,,,-8.0,0.0,,,,,,,,-12.0,0.0,,,,,,,,-1448.0,1448.0,,,,,,,,-1224.0,1448.0,,,,,,,,-908.0,1428.0,,,,,,,,Unknown
192.168.29.57_63480_74.162.106.40_443_TCP_2026-04-12 22:22:37.108194,2026-04-12 22:22:37.108194,192.168.29.57,63480,74.162.106.40,443,TCP,0.016986846923828125,2,1,1,709,709,0,709,0,,,,,,,,709,709,,,,,,,,0,0,,,,,,,,52,32,20,,,,,,,,32,32,32,,,,,,,,20,20,20,,,,,,,,,741,741,,,,,,,,20,20,,,,,,,,741,20,,,,,,,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41738.175611947,41738.175611947,0.0,117.73815405344712,58.86907702672356,58.86907702672356,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0.016986846923828125,0.016986846923828125,0.016986846923828125,0,0,0,0,0,,0,1776012757.108194,1776012757.108194,1776012757.108194,0,0,0,0,0,,0,1776012757.125181,1776012757.125181,1776012757.125181,0,0,0,0,0,0,0,0,0,not a complete handshake,not a complete handshake,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-721.0,-721.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,-12.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-709.0,-709.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
192.168.29.57_63031_20.42.73.26_443_TCP_2026-04-12 22:22:38.056061,2026-04-12 22:22:38.056061,192.168.29.57,63031,20.42.73.26,443,TCP,127.31741285324097,28,15,13,10359,3526,6833,1448,0,,,,,,,,1428,0,,,,,,,,1448,0,,,,,,,,904,44,20,,,,,,,,492,44,32,,,,,,,,412,40,20,,,,,,,,,1460,32,,,,,,,,1480,20,,,,,,,,1480,20,,,,,,,65535,65535,-1.2243750095367432,-1.2243750095367432,,,,,,,,126.09303784370422,126.09303784370422,,,,,,,,81.36357602507081,27.69456212611253,53.66901389895829,0.21992278489255554,0.10210700727154365,0.1178157776210119,0.8666666666666667,2594.0,5.0,1214423.995535216,6260.0,5.0,772245383.5294118,1,2594,5,0.0021359920501708984,1,6260,5,8.106231689453125e-06,0,12,0,0,2,27,0,1,0,7,0,0,1,14,0,0,0,5,0,0,1,13,0,1,0.0,0.42857142857142855,0.0,0.0,0.07142857142857142,0.9642857142857143,0.0,0.03571428571428571,0.0,0.25,0.0,0.0,0.03571428571428571,0.5,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.03571428571428571,0.4642857142857143,0.0,0.03571428571428571,0.0,0.4666666666666667,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,1.0,0.0,0.07692307692307693,,0,126.09303784370422,9.5367431640625e-07,127.31741285324097,0,0,0,0,0,,0,0.2802131175994873,4.0531158447265625e-06,1.1829180717468262,0,0,0,0,0,,0,126.09303784370422,9.5367431640625e-07,127.09640192985535,0,0,0,0,0,15.0,13.0,3526.0,3526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-980.0,1064.0,,,,,,,,-980.0,1349.0,,,,,,,,-808.0,1011.0,,,,,,,,-12.0,0.0,,,,,,,,-12.0,0.0,,,,,,,,-12.0,0.0,,,,,,,,-980.0,1064.0,,,,,,,,-980.0,1349.0,,,,,,,,-808.0,1011.0,,,,,,,,Unknown
192.168.29.57_63488_52.242.103.142_443_TCP_2026-04-12 22:22:41.894038,2026-04-12 22:22:41.894038,192.168.29.57,63488,52.242.103.142,443,TCP,75.86992597579956,45,25,20,18021,8276,9745,1448,0,,,,,,,,1428,0,,,,,,,,1448,0,,,,,,,,1448,44,20,,,,,,,,800,44,20,,,,,,,,648,40,32,,,,,,,,,1460,20,,,,,,,,1480,32,,,,,,,,1480,20,,,,,,,65535,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5249450717562,109.08142974384631,128.4435153279099,0.5931203888923494,0.2636090617299331,0.3295113271624164,0.8,0,0,0,7590.0,6.0,3349617.777777778,0,0,0,0,1,7590,6,0.00226593017578125,1,19,0,0,2,44,0,1,0,7,0,0,1,24,0,1,1,12,0,0,1,20,0,0,0.022222222222222223,0.4222222222222222,0.0,0.0,0.044444444444444446,0.9777777777777777,0.0,0.022222222222222223,0.0,0.15555555555555556,0.0,0.0,0.022222222222222223,0.5333333333333333,0.0,0.022222222222222223,0.022222222222222223,0.26666666666666666,0.0,0.0,0.022222222222222223,0.4444444444444444,0.0,0.0,0.0,0.28,0.0,0.0,0.04,0.96,0.0,0.04,0.05,0.6,0.0,0.0,0.05,1.0,0.0,0.0,,0,42.454805850982666,1.9073486328125e-06,75.86992597579956,0,0,0,0,0,,0,42.454805850982666,1.3828277587890625e-05,75.86992597579956,0,0,0,0,0,,0,11.254065036773682,1.9073486328125e-06,33.18567490577698,0,0,0,0,0,3.5714285714285716,2.857142857142857,1182.2857142857142,1182.2857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1448.0,1448.0,,,,,,,,-850.0,1448.0,,,,,,,,-1300.0,1428.0,,,,,,,,-12.0,0.0,,,,,,,,-8.0,0.0,,,,,,,,-12.0,0.0,,,,,,,,-1448.0,1448.0,,,,,,,,-850.0,1448.0,,,,,,,,-1300.0,1428.0,,,,,,,,Unknown
192.168.29.57_63490_74.162.106.40_443_TCP_2026-04-12 22:22:42.401560,2026-04-12 22:22:42.401560,192.168.29.57,63490,74.162.106.40,443,TCP,13.374451875686646,30,18,12,11158,2750,8408,1448,0,,,,,,,,1428,0,,,,,,,,1448,0,,,,,,,,1028,44,20,,,,,,,,636,44,20,,,,,,,,392,40,32,,,,,,,,,1460,20,,,,,,,,1480,32,,,,,,,,1480,20,,,,,,,65535,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.2771803818051,205.6159030336946,628.6612773481106,2.2430825785493953,0.8972330314197582,1.3458495471296372,0.6666666666666666,0,0,0,7216.0,6.0,36399.61474693173,0,0,0,0,1,7216,6,0.1982438564300537,1,9,0,0,2,29,0,1,0,3,0,0,1,17,0,1,1,6,0,0,1,12,0,0,0.03333333333333333,0.3,0.0,0.0,0.06666666666666667,0.9666666666666667,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.03333333333333333,0.5666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.2,0.0,0.0,0.03333333333333333,0.4,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.05555555555555555,0.08333333333333333,0.5,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,,0,8.01170301437378,4.0531158447265625e-06,13.374451875686646,0,0,0,0,0,,0,8.011914014816284,1.5974044799804688e-05,13.374451875686646,0,0,0,0,0,,0,8.01175594329834,4.0531158447265625e-06,8.408699989318848,0,0,0,0,0,9.0,6.0,1375.0,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1448.0,1436.0,,,,,,,,-1224.0,1224.0,,,,,,,,-908.0,1428.0,,,,,,,,-12.0,12.0,,,,,,,,-8.0,0.0,,,,,,,,-12.0,12.0,,,,,,,,-1448.0,1448.0,,,,,,,,-1224.0,1224.0,,,,,,,,-908.0,1428.0,,,,,,,,Unknown
34.228.148.123_443_192.168.29.57_63033_TCP_2026-04-12 22:22:44.857698,2026-04-12 22:22:44.857698,34.228.148.123,443,192.168.29.57,63033,TCP,4.601478576660156e-05,2,0,2,1448,0,1448,1448,0,,,,,,,,0,0,0,0,0,0,0,0,0,1448,0,,,,,,,,52,32,20,,,,,,,,0,0,0,0,0,0,0,0,0,0,52,32,20,,,,,,,,0,0,0,0,0,0,0,0,0,,1480,20,,,,,,,,1480,20,,,,,,,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31468146.07253886,0.0,31468146.07253886,43464.290155440416,43464.290155440416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,0,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05,0,0,0,0,0,0,0,0,0,not a complete handshake,not a complete handshake,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1460.0,-1460.0,,,,,,,,-1460.0,-1460.0,,,,,,,,0,0,0,0,0,0,0,0,0,-12.0,-12.0,,,,,,,,-12.0,-12.0,,,,,,,,0,0,0,0,0,0,0,0,0,-1448.0,-1448.0,,,,,,,,-1448.0,-1448.0,,,,,,,,0,0,0,0,0,0,0,0,0,Unknown
104.93.25.192_443_192.168.29.57_63484_TCP_2026-04-12 22:22:47.825187,2026-04-12 22:22:47.825187,104.93.25.192,443,192.168.29.57,63484,TCP,0.0,1,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,32,32,32,,,,,,,,0,0,0,0,0,0,0,0,0,0,32,32,32,,,,,,,,0,0,0,0,0,0,0,0,0,,32,32,,,,,,,,32,32,,,,,,,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0,1776012767.825187,1776012767.825187,1776012767.825187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1776012767.825187,1776012767.825187,1776012767.825187,0,0,0,0,0,0,0,0,0,not a complete handshake,not a complete handshake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
192.168.29.57_63486_141.226.224.32_443_TCP_2026-04-12 22:22:51.027788,2026-04-12 22:22:51.027788,192.168.29.57,63486,141.226.224.32,443,TCP,682.9486320018768,13,13,0,456,456,0,38,0,,,,,,,,38,0,,,,,,,,0,0,0,0,0,0,0,0,0,404,32,20,,,,,,,,404,32,20,,,,,,,,0,0,0,0,0,0,0,0,0,0,,70,20,,,,,,,0,0,0,0,0,0,0,0,0,,70,20,,,,,,,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6676929693282508,0.6676929693282508,0.0,0.019035106581726448,0.0,0.019035106581726448,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,13,0,1,12,12,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,,0,64.0012378692627,15.392747163772583,682.9486320018768,0,0,0,0,0,,0,64.0012378692627,15.392747163772583,682.9486320018768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0833333333333333,0.0,38.0,38.0,not a complete handshake,not a complete handshake,0,0,0,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,-50.0,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,-50.0,0.0,,,,,,,,-12.0,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,-12.0,0.0,,,,,,,,-38.0,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,-38.0,0.0,,,,,,,,Unknown
98.83.77.140_443_192.168.29.57_63028_TCP_2026-04-12 22:22:51.236621,2026-04-12 22:22:51.236621,98.83.77.140,443,192.168.29.57,63028,TCP,0.0,1,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20,20,20,,,,,,,,0,0,0,0,0,0,0,0,0,0,20,20,20,,,,,,,,0,0,0,0,0,0,0,0,0,,20,20,,,,,,,,20,20,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,1776012771.236621,1776012771.236621,1776012771.236621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1776012771.236621,1776012771.236621,1776012771.236621,0,0,0,0,0,0,0,0,0,not a complete handshake,not a complete handshake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
35.212.16.125_443_192.168.29.57_63477_TCP_2026-04-12 22:22:54.947952,2026-04-12 22:22:54.947952,35.212.16.125,443,192.168.29.57,63477,TCP,2.4080276489257812e-05,2,0,2,422,0,422,422,0,,,,,,,,0,0,0,0,0,0,0,0,0,422,0,,,,,,,,52,32,20,,,,,,,,0,0,0,0,0,0,0,0,0,0,52,32,20,,,,,,,,0,0,0,0,0,0,0,0,0,,454,20,,,,,,,,454,20,,,,,,,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17524715.722772278,0.0,17524715.722772278,83055.52475247525,83055.52475247525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,,0,2.4080276489257812e-05,2.4080276489257812e-05,2.4080276489257812e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.4080276489257812e-05,2.4080276489257812e-05,2.4080276489257812e-05,0,0,0,0,0,0,0,0,0,not a complete handshake,not a complete handshake,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-434.0,-434.0,,,,,,,,-434.0,-434.0,,,,,,,,0,0,0,0,0,0,0,0,0,-12.0,-12.0,,,,,,,,-12.0,-12.0,,,,,,,,0,0,0,0,0,0,0,0,0,-422.0,-422.0,,,,,,,,-422.0,-422.0,,,,,,,,0,0,0,0,0,0,0,0,0,Unknown
